account_id,client_name,advisor_name,region,segment,account_type,asset_class,allocation_pct,market_value
A00325,Kevin Yates,Camille Okafor,West,Ultra High Net Worth,Traditional IRA,International Equity,0.2041,730497.03
A00325,Kevin Yates,Camille Okafor,West,Ultra High Net Worth,Traditional IRA,Fixed Income,0.194,694583.78
A00325,Kevin Yates,Camille Okafor,West,Ultra High Net Worth,Traditional IRA,Cash & Equivalents,0.0476,170517.92
A00325,Kevin Yates,Camille Okafor,West,Ultra High Net Worth,Traditional IRA,Alternatives,0.2176,779072.16
A00326,Ronald Lindqvist,Aisha Bello,Northeast,Mass Affluent,Traditional IRA,US Equity,0.4821,333026.67
A00326,Ronald Lindqvist,Aisha Bello,Northeast,Mass Affluent,Traditional IRA,International Equity,0.1599,110463.88
A00326,Ronald Lindqvist,Aisha Bello,Northeast,Mass Affluent,Traditional IRA,Fixed Income,0.2328,160807.71
A00326,Ronald Lindqvist,Aisha Bello,Northeast,Mass Affluent,Traditional IRA,Cash & Equivalents,0.1158,79978.75
A00326,Ronald Lindqvist,Aisha Bello,Northeast,Mass Affluent,Traditional IRA,Alternatives,0.0095,6577.13
A00327,Maria Vance,Tomas Herrera,Northeast,Mass Affluent,Traditional IRA,US Equity,0.4465,48554.13
A00327,Maria Vance,Tomas Herrera,Northeast,Mass Affluent,Traditional IRA,International Equity,0.1846,20071.75
A00327,Maria Vance,Tomas Herrera,Northeast,Mass Affluent,Traditional IRA,Fixed Income,0.2305,25069.04
A00327,Maria Vance,Tomas Herrera,Northeast,Mass Affluent,Traditional IRA,Cash & Equivalents,0.0699,7604.81
A00327,Maria Vance,Tomas Herrera,Northeast,Mass Affluent,Traditional IRA,Alternatives,0.0685,7453.29
A00328,Patricia Broussard,Tomas Herrera,Northeast,Mass Affluent,Roth IRA,US Equity,0.3972,277959.6
A00328,Patricia Broussard,Tomas Herrera,Northeast,Mass Affluent,Roth IRA,International Equity,0.167,116852.34
A00328,Patricia Broussard,Tomas Herrera,Northeast,Mass Affluent,Roth IRA,Fixed Income,0.3165,221520.04
A00328,Patricia Broussard,Tomas Herrera,Northeast,Mass Affluent,Roth IRA,Cash & Equivalents,0.0729,51001.4
A00328,Patricia Broussard,Tomas Herrera,Northeast,Mass Affluent,Roth IRA,Alternatives,0.0464,32478.61
A00329,Kenneth Marchetti,Grant Sheffield,Northeast,Mass Affluent,Trust,US Equity,0.3581,39397.05
A00329,Kenneth Marchetti,Grant Sheffield,Northeast,Mass Affluent,Trust,International Equity,0.2655,29213.36
A00329,Kenneth Marchetti,Grant Sheffield,Northeast,Mass Affluent,Trust,Fixed Income,0.2763,30400.37
A00329,Kenneth Marchetti,Grant Sheffield,Northeast,Mass Affluent,Trust,Cash & Equivalents,0.0904,9951.5
A00329,Kenneth Marchetti,Grant Sheffield,Northeast,Mass Affluent,Trust,Alternatives,0.0096,1060.12
A00331,Michelle Fontaine,Marcus Ellery,Midwest,Mass Affluent,Roth IRA,US Equity,0.4302,72193.02
A00331,Michelle Fontaine,Marcus Ellery,Midwest,Mass Affluent,Roth IRA,International Equity,0.1693,28407.32
A00331,Michelle Fontaine,Marcus Ellery,Midwest,Mass Affluent,Roth IRA,Fixed Income,0.3308,55501.92
A00331,Michelle Fontaine,Marcus Ellery,Midwest,Mass Affluent,Roth IRA,Cash & Equivalents,0.0597,10022.16
A00331,Michelle Fontaine,Marcus Ellery,Midwest,Mass Affluent,Roth IRA,Alternatives,0.01,1678.07
A00332,Joshua Vance,Tomas Herrera,Northeast,High Net Worth,401(k) Rollover,US Equity,0.457,1510424.76
A00332,Joshua Vance,Tomas Herrera,Northeast,High Net Worth,401(k) Rollover,International Equity,0.1746,576995.12
A00332,Joshua Vance,Tomas Herrera,Northeast,High Net Worth,401(k) Rollover,Fixed Income,0.1647,544345.21
A00332,Joshua Vance,Tomas Herrera,Northeast,High Net Worth,401(k) Rollover,Cash & Equivalents,0.0606,200158.88
A00332,Joshua Vance,Tomas Herrera,Northeast,High Net Worth,401(k) Rollover,Alternatives,0.1432,473347.75
A00333,Donna Fontaine,Priya Raghunathan,Midwest,Mass Affluent,Taxable Brokerage,US Equity,0.4565,152401.67
A00333,Donna Fontaine,Priya Raghunathan,Midwest,Mass Affluent,Taxable Brokerage,International Equity,0.13,43403.0
A00333,Donna Fontaine,Priya Raghunathan,Midwest,Mass Affluent,Taxable Brokerage,Fixed Income,0.2945,98333.01
A00333,Donna Fontaine,Priya Raghunathan,Midwest,Mass Affluent,Taxable Brokerage,Cash & Equivalents,0.0998,33306.74
A00333,Donna Fontaine,Priya Raghunathan,Midwest,Mass Affluent,Taxable Brokerage,Alternatives,0.0192,6404.6
A00334,Elizabeth Yates,Warren Tsai,West,High Net Worth,Trust,US Equity,0.4587,285737.83
A00334,Elizabeth Yates,Warren Tsai,West,High Net Worth,Trust,International Equity,0.1957,121933.95
A00334,Elizabeth Yates,Warren Tsai,West,High Net Worth,Trust,Fixed Income,0.2485,154801.17
A00334,Elizabeth Yates,Warren Tsai,West,High Net Worth,Trust,Cash & Equivalents,0.0102,6374.87
A00334,Elizabeth Yates,Warren Tsai,West,High Net Worth,Trust,Alternatives,0.0869,54126.32
A00335,Elizabeth Yates,Warren Tsai,West,High Net Worth,Traditional IRA,US Equity,0.4344,708202.16
A00335,Elizabeth Yates,Warren Tsai,West,High Net Worth,Traditional IRA,International Equity,0.1793,292273.68
A00335,Elizabeth Yates,Warren Tsai,West,High Net Worth,Traditional IRA,Fixed Income,0.2451,399524.7
A00335,Elizabeth Yates,Warren Tsai,West,High Net Worth,Traditional IRA,Cash & Equivalents,0.0193,31542.23
A00335,Elizabeth Yates,Warren Tsai,West,High Net Worth,Traditional IRA,Alternatives,0.1219,198777.29
A00336,Elizabeth Yates,Warren Tsai,West,High Net Worth,Taxable Brokerage,US Equity,0.4385,597144.6
A00336,Elizabeth Yates,Warren Tsai,West,High Net Worth,Taxable Brokerage,International Equity,0.2236,304439.6
A00336,Elizabeth Yates,Warren Tsai,West,High Net Worth,Taxable Brokerage,Fixed Income,0.2102,286183.24
A00336,Elizabeth Yates,Warren Tsai,West,High Net Worth,Taxable Brokerage,Cash & Equivalents,0.0284,38606.93
A00336,Elizabeth Yates,Warren Tsai,West,High Net Worth,Taxable Brokerage,Alternatives,0.0994,135331.92
A00337,Anthony Rasmussen,Priya Raghunathan,Midwest,High Net Worth,Traditional IRA,US Equity,0.4315,748656.63
A00337,Anthony Rasmussen,Priya Raghunathan,Midwest,High Net Worth,Traditional IRA,International Equity,0.1378,239144.53
A00337,Anthony Rasmussen,Priya Raghunathan,Midwest,High Net Worth,Traditional IRA,Fixed Income,0.2435,422588.38
A00337,Anthony Rasmussen,Priya Raghunathan,Midwest,High Net Worth,Traditional IRA,Cash & Equivalents,0.0665,115403.61
A00337,Anthony Rasmussen,Priya Raghunathan,Midwest,High Net Worth,Traditional IRA,Alternatives,0.1207,209402.8
A00338,Anthony Rasmussen,Priya Raghunathan,Midwest,High Net Worth,Roth IRA,US Equity,0.4029,744330.6
A00338,Anthony Rasmussen,Priya Raghunathan,Midwest,High Net Worth,Roth IRA,International Equity,0.213,393467.42
A00338,Anthony Rasmussen,Priya Raghunathan,Midwest,High Net Worth,Roth IRA,Fixed Income,0.2224,410898.02
A00338,Anthony Rasmussen,Priya Raghunathan,Midwest,High Net Worth,Roth IRA,Cash & Equivalents,0.0097,17990.34
A00338,Anthony Rasmussen,Priya Raghunathan,Midwest,High Net Worth,Roth IRA,Alternatives,0.152,280898.74
A00340,Patricia Quinlan,Warren Tsai,West,Mass Affluent,Traditional IRA,US Equity,0.4319,131795.47
A00340,Patricia Quinlan,Warren Tsai,West,Mass Affluent,Traditional IRA,International Equity,0.16,48829.78
A00340,Patricia Quinlan,Warren Tsai,West,Mass Affluent,Traditional IRA,Fixed Income,0.2937,89622.49
A00340,Patricia Quinlan,Warren Tsai,West,Mass Affluent,Traditional IRA,Cash & Equivalents,0.0959,29276.98
A00340,Patricia Quinlan,Warren Tsai,West,Mass Affluent,Traditional IRA,Alternatives,0.0184,5626.97
A00341,Rebecca Lockhart,Dana Whitfield,Midwest,Mass Affluent,Trust,US Equity,0.4625,58433.22
A00341,Rebecca Lockhart,Dana Whitfield,Midwest,Mass Affluent,Trust,International Equity,0.1641,20728.36
A00341,Rebecca Lockhart,Dana Whitfield,Midwest,Mass Affluent,Trust,Fixed Income,0.2776,35069.41
A00341,Rebecca Lockhart,Dana Whitfield,Midwest,Mass Affluent,Trust,Cash & Equivalents,0.064,8080.01
A00341,Rebecca Lockhart,Dana Whitfield,Midwest,Mass Affluent,Trust,Alternatives,0.0319,4024.78
A00342,Rebecca Lockhart,Dana Whitfield,Midwest,Mass Affluent,Roth IRA,US Equity,0.5451,59181.81
A00342,Rebecca Lockhart,Dana Whitfield,Midwest,Mass Affluent,Roth IRA,International Equity,0.0883,9583.4
A00342,Rebecca Lockhart,Dana Whitfield,Midwest,Mass Affluent,Roth IRA,Fixed Income,0.2666,28947.71
A00342,Rebecca Lockhart,Dana Whitfield,Midwest,Mass Affluent,Roth IRA,Cash & Equivalents,0.0523,5681.69
A00342,Rebecca Lockhart,Dana Whitfield,Midwest,Mass Affluent,Roth IRA,Alternatives,0.0476,5172.54
A00343,Lisa Sandoval,Warren Tsai,West,Ultra High Net Worth,401(k) Rollover,US Equity,0.3301,3283028.48
A00343,Lisa Sandoval,Warren Tsai,West,Ultra High Net Worth,401(k) Rollover,International Equity,0.1939,1928337.84
A00343,Lisa Sandoval,Warren Tsai,West,Ultra High Net Worth,401(k) Rollover,Fixed Income,0.2086,2074377.21
A00343,Lisa Sandoval,Warren Tsai,West,Ultra High Net Worth,401(k) Rollover,Cash & Equivalents,0.0558,554764.72
A00343,Lisa Sandoval,Warren Tsai,West,Ultra High Net Worth,401(k) Rollover,Alternatives,0.2117,2105553.14
A00344,Ryan Calloway,Priya Raghunathan,Midwest,Mass Affluent,401(k) Rollover,US Equity,0.4464,18604.6
A00344,Ryan Calloway,Priya Raghunathan,Midwest,Mass Affluent,401(k) Rollover,International Equity,0.2047,8531.6
A00344,Ryan Calloway,Priya Raghunathan,Midwest,Mass Affluent,401(k) Rollover,Fixed Income,0.2423,10098.19
A00344,Ryan Calloway,Priya Raghunathan,Midwest,Mass Affluent,401(k) Rollover,Cash & Equivalents,0.076,3168.66
A00344,Ryan Calloway,Priya Raghunathan,Midwest,Mass Affluent,401(k) Rollover,Alternatives,0.0307,1277.9
A00345,Ryan Calloway,Priya Raghunathan,Midwest,Mass Affluent,Roth IRA,US Equity,0.5022,141835.9
A00345,Ryan Calloway,Priya Raghunathan,Midwest,Mass Affluent,Roth IRA,International Equity,0.1247,35221.24
A00345,Ryan Calloway,Priya Raghunathan,Midwest,Mass Affluent,Roth IRA,Fixed Income,0.2577,72784.74
A00345,Ryan Calloway,Priya Raghunathan,Midwest,Mass Affluent,Roth IRA,Cash & Equivalents,0.0277,7831.32
A00345,Ryan Calloway,Priya Raghunathan,Midwest,Mass Affluent,Roth IRA,Alternatives,0.0876,24734.64
A00346,Paul Zabala,Grant Sheffield,Northeast,High Net Worth,Trust,US Equity,0.5197,1736591.12
A00346,Paul Zabala,Grant Sheffield,Northeast,High Net Worth,Trust,International Equity,0.1552,518484.79
A00346,Paul Zabala,Grant Sheffield,Northeast,High Net Worth,Trust,Fixed Income,0.2457,820957.61
A00346,Paul Zabala,Grant Sheffield,Northeast,High Net Worth,Trust,Cash & Equivalents,0.0248,82860.52
A00346,Paul Zabala,Grant Sheffield,Northeast,High Net Worth,Trust,Alternatives,0.0547,182743.06
A00347,Mark Devereaux,Warren Tsai,West,Mass Affluent,Roth IRA,US Equity,0.4565,113619.62
A00347,Mark Devereaux,Warren Tsai,West,Mass Affluent,Roth IRA,International Equity,0.0914,22742.74
A00347,Mark Devereaux,Warren Tsai,West,Mass Affluent,Roth IRA,Fixed Income,0.3009,74891.82
A00347,Mark Devereaux,Warren Tsai,West,Mass Affluent,Roth IRA,Cash & Equivalents,0.1304,32465.62
A00347,Mark Devereaux,Warren Tsai,West,Mass Affluent,Roth IRA,Alternatives,0.0208,5169.89
A00348,Lisa Lockhart,Nina Castellanos,Southeast,Mass Affluent,401(k) Rollover,US Equity,0.4988,117632.83
A00348,Lisa Lockhart,Nina Castellanos,Southeast,Mass Affluent,401(k) Rollover,International Equity,0.1268,29905.05
A00348,Lisa Lockhart,Nina Castellanos,Southeast,Mass Affluent,401(k) Rollover,Fixed Income,0.2839,66955.21
A00348,Lisa Lockhart,Nina Castellanos,Southeast,Mass Affluent,401(k) Rollover,Cash & Equivalents,0.0804,18953.47
A00348,Lisa Lockhart,Nina Castellanos,Southeast,Mass Affluent,401(k) Rollover,Alternatives,0.0101,2389.39
A00349,Lisa Lockhart,Nina Castellanos,Southeast,Mass Affluent,Traditional IRA,US Equity,0.4888,64145.54
A00349,Lisa Lockhart,Nina Castellanos,Southeast,Mass Affluent,Traditional IRA,International Equity,0.1189,15597.17
A00349,Lisa Lockhart,Nina Castellanos,Southeast,Mass Affluent,Traditional IRA,Fixed Income,0.2885,37852.87
A00349,Lisa Lockhart,Nina Castellanos,Southeast,Mass Affluent,Traditional IRA,Cash & Equivalents,0.0924,12128.83
A00349,Lisa Lockhart,Nina Castellanos,Southeast,Mass Affluent,Traditional IRA,Alternatives,0.0115,1503.01
A00350,Karen Kowalski,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,US Equity,0.4469,48056.91
A00350,Karen Kowalski,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,International Equity,0.1753,18854.13
A00350,Karen Kowalski,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,Fixed Income,0.2693,28956.15
A00350,Karen Kowalski,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,Cash & Equivalents,0.066,7096.43
A00350,Karen Kowalski,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,Alternatives,0.0426,4577.16
A00351,Karen Kowalski,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,US Equity,0.4316,44393.41
A00351,Karen Kowalski,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,International Equity,0.1925,19797.21
A00351,Karen Kowalski,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,Fixed Income,0.2331,23975.86
A00351,Karen Kowalski,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,Cash & Equivalents,0.1334,13720.51
A00351,Karen Kowalski,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,Alternatives,0.0093,960.7
A00352,Karen Kowalski,Grant Sheffield,Northeast,Mass Affluent,401(k) Rollover,US Equity,0.451,40456.96
A00352,Karen Kowalski,Grant Sheffield,Northeast,Mass Affluent,401(k) Rollover,International Equity,0.1439,12905.71
A00352,Karen Kowalski,Grant Sheffield,Northeast,Mass Affluent,401(k) Rollover,Fixed Income,0.3338,29939.16
A00352,Karen Kowalski,Grant Sheffield,Northeast,Mass Affluent,401(k) Rollover,Cash & Equivalents,0.0623,5587.78
A00352,Karen Kowalski,Grant Sheffield,Northeast,Mass Affluent,401(k) Rollover,Alternatives,0.009,808.5
A00354,Sharon Stroud,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,US Equity,0.4527,125123.32
A00354,Sharon Stroud,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,International Equity,0.11,30408.63
A00354,Sharon Stroud,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,Fixed Income,0.2809,77634.16
A00354,Sharon Stroud,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,Cash & Equivalents,0.0674,18630.7
A00354,Sharon Stroud,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,Alternatives,0.089,24597.85
A00355,Melissa Stroud,Marcus Ellery,Midwest,Mass Affluent,Trust,US Equity,0.4587,267913.5
A00355,Melissa Stroud,Marcus Ellery,Midwest,Mass Affluent,Trust,International Equity,0.1431,83559.98
A00355,Melissa Stroud,Marcus Ellery,Midwest,Mass Affluent,Trust,Fixed Income,0.2237,130628.89
A00355,Melissa Stroud,Marcus Ellery,Midwest,Mass Affluent,Trust,Cash & Equivalents,0.1197,69926.0
A00355,Melissa Stroud,Marcus Ellery,Midwest,Mass Affluent,Trust,Alternatives,0.0548,32014.2
A00356,Anthony Nakamura,Dana Whitfield,Midwest,Mass Affluent,Roth IRA,US Equity,0.4694,143320.5
A00356,Anthony Nakamura,Dana Whitfield,Midwest,Mass Affluent,Roth IRA,International Equity,0.1878,57332.19
A00356,Anthony Nakamura,Dana Whitfield,Midwest,Mass Affluent,Roth IRA,Fixed Income,0.2908,88774.02
A00356,Anthony Nakamura,Dana Whitfield,Midwest,Mass Affluent,Roth IRA,Cash & Equivalents,0.041,12517.04
A00356,Anthony Nakamura,Dana Whitfield,Midwest,Mass Affluent,Roth IRA,Alternatives,0.011,3369.39
A00357,George Delacroix,Camille Okafor,West,Ultra High Net Worth,Roth IRA,US Equity,0.3199,828333.54
A00357,George Delacroix,Camille Okafor,West,Ultra High Net Worth,Roth IRA,International Equity,0.2193,567807.51
A00357,George Delacroix,Camille Okafor,West,Ultra High Net Worth,Roth IRA,Fixed Income,0.1529,396028.51
A00357,George Delacroix,Camille Okafor,West,Ultra High Net Worth,Roth IRA,Cash & Equivalents,0.0943,244112.44
A00357,George Delacroix,Camille Okafor,West,Ultra High Net Worth,Roth IRA,Alternatives,0.2137,553317.39
A00358,George Delacroix,Camille Okafor,West,Ultra High Net Worth,Trust,US Equity,0.3892,2551467.44
A00358,George Delacroix,Camille Okafor,West,Ultra High Net Worth,Trust,International Equity,0.2135,1399604.01
A00358,George Delacroix,Camille Okafor,West,Ultra High Net Worth,Trust,Fixed Income,0.1857,1217486.56
A00358,George Delacroix,Camille Okafor,West,Ultra High Net Worth,Trust,Cash & Equivalents,0.0443,290562.58
A00358,George Delacroix,Camille Okafor,West,Ultra High Net Worth,Trust,Alternatives,0.1673,1096416.42
A00359,George Delacroix,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,US Equity,0.3884,8963237.69
A00359,George Delacroix,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,International Equity,0.2059,4751911.4
A00359,George Delacroix,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,Fixed Income,0.1733,3999436.19
A00359,George Delacroix,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,Cash & Equivalents,0.0437,1008609.23
A00359,George Delacroix,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,Alternatives,0.1887,4354371.78
A00360,Michael Tavares,Elise Fontaine,Southeast,Mass Affluent,401(k) Rollover,US Equity,0.4323,20849.2
A00360,Michael Tavares,Elise Fontaine,Southeast,Mass Affluent,401(k) Rollover,International Equity,0.1629,7855.72
A00360,Michael Tavares,Elise Fontaine,Southeast,Mass Affluent,401(k) Rollover,Fixed Income,0.221,10659.91
A00360,Michael Tavares,Elise Fontaine,Southeast,Mass Affluent,401(k) Rollover,Cash & Equivalents,0.0971,4685.14
A00360,Michael Tavares,Elise Fontaine,Southeast,Mass Affluent,401(k) Rollover,Alternatives,0.0867,4182.38
A00361,Michael Tavares,Elise Fontaine,Southeast,Mass Affluent,Taxable Brokerage,US Equity,0.4159,33450.12
A00361,Michael Tavares,Elise Fontaine,Southeast,Mass Affluent,Taxable Brokerage,International Equity,0.1795,14438.36
A00361,Michael Tavares,Elise Fontaine,Southeast,Mass Affluent,Taxable Brokerage,Fixed Income,0.267,21476.37
A00361,Michael Tavares,Elise Fontaine,Southeast,Mass Affluent,Taxable Brokerage,Cash & Equivalents,0.0903,7259.43
A00361,Michael Tavares,Elise Fontaine,Southeast,Mass Affluent,Taxable Brokerage,Alternatives,0.0472,3798.58
A00362,Michael Tavares,Elise Fontaine,Southeast,Mass Affluent,Trust,US Equity,0.4247,36536.21
A00362,Michael Tavares,Elise Fontaine,Southeast,Mass Affluent,Trust,International Equity,0.1787,15375.68
A00362,Michael Tavares,Elise Fontaine,Southeast,Mass Affluent,Trust,Fixed Income,0.257,22105.53
A00362,Michael Tavares,Elise Fontaine,Southeast,Mass Affluent,Trust,Cash & Equivalents,0.078,6713.92
A00362,Michael Tavares,Elise Fontaine,Southeast,Mass Affluent,Trust,Alternatives,0.0615,5291.2
A00363,Nancy Fontaine,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,US Equity,0.4334,39231.16
A00363,Nancy Fontaine,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,International Equity,0.2184,19771.22
A00363,Nancy Fontaine,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,Fixed Income,0.2544,23023.99
A00363,Nancy Fontaine,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,Cash & Equivalents,0.0834,7550.09
A00363,Nancy Fontaine,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,Alternatives,0.0104,940.12
A00364,Nancy Fontaine,Grant Sheffield,Northeast,Mass Affluent,401(k) Rollover,US Equity,0.488,21055.3
A00364,Nancy Fontaine,Grant Sheffield,Northeast,Mass Affluent,401(k) Rollover,International Equity,0.1042,4494.29
A00364,Nancy Fontaine,Grant Sheffield,Northeast,Mass Affluent,401(k) Rollover,Fixed Income,0.2955,12749.56
A00364,Nancy Fontaine,Grant Sheffield,Northeast,Mass Affluent,401(k) Rollover,Cash & Equivalents,0.0765,3302.3
A00364,Nancy Fontaine,Grant Sheffield,Northeast,Mass Affluent,401(k) Rollover,Alternatives,0.0358,1543.76
A00365,Maria Wexler,Marcus Ellery,Midwest,High Net Worth,401(k) Rollover,US Equity,0.4358,232035.06
A00365,Maria Wexler,Marcus Ellery,Midwest,High Net Worth,401(k) Rollover,International Equity,0.1737,92494.09
